Symbol1,GeneID1,Type1,Symbol1,GeneID1,Type1,Species,PMID,Source,Experiment,Interaction_type,DB
L3mbtl2,214669,TF,Wdr5,140858,HC,mouse,22770845,853481,0915:physical association,0004:affinity chromatography technology,biogrid
Lbx1,16814,TF,Tle1,21885,HC,mouse,15528197,EBI-604664,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Lef1,16842,TF,Tdg,21665,HC,mouse,24748645,1278296,0407:direct interaction,0018:two hybrid,biogrid
Lef1,16842,TF,Tdg,21665,HC,mouse,24748645,1278297,0915:physical association,0004:affinity chromatography technology,biogrid
Lef1,16842,TF,Tdg,21665,HC,mouse,24748645,1278298,0407:direct interaction,0096:pull down,biogrid
Lef1,16842,TF,Tle4,21888,1,mouse,15729346,503118,0407:direct interaction,0096:pull down,biogrid
Lhx1,16869,TF,Ldb2,16826,1,mouse,20211142,469761,0407:direct interaction,0018:two hybrid,biogrid
Lhx2,16870,TF,Ldb2,16826,1,mouse,20211142,469762,0407:direct interaction,0018:two hybrid,biogrid
Lhx2,16870,TF,Mkl1,223701,HC,mouse,20211142,469780,0407:direct interaction,0018:two hybrid,biogrid
Lhx4,16872,TF,Ldb2,16826,1,mouse,20211142,469763,0407:direct interaction,0018:two hybrid,biogrid
Lhx5,16873,TF,Ldb2,16826,1,mouse,20211142,469764,0407:direct interaction,0018:two hybrid,biogrid
Lhx9,16876,TF,Ldb2,16826,1,mouse,20211142,469765,0407:direct interaction,0018:two hybrid,biogrid
Lhx9,16876,TF,Pygo1,72135,HC,mouse,20211142,469783,0407:direct interaction,0018:two hybrid,biogrid
Lmx1a,110648,TF,Ldb2,16826,1,mouse,20211142,469775,0407:direct interaction,0018:two hybrid,biogrid
Lmx1a,110648,TF,Phf10,72057,2,mouse,20211142,470232,0407:direct interaction,0018:two hybrid,biogrid
Lmx1b,16917,TF,Ldb2,16826,1,mouse,20211142,469768,0407:direct interaction,0018:two hybrid,biogrid
Lrrfip1,16978,TF,Eed,13626,2,mouse,20064375,EBI-2526357,0914:association,0007:anti tag coimmunoprecipitation,intact
Lrrfip2,71268,TF,Eed,13626,2,mouse,24457600,1065501,0915:physical association,0004:affinity chromatography technology,biogrid
Mael,98558,TF,Sin3b,20467,HC,mouse,16787967,472141,0915:physical association,0004:affinity chromatography technology,biogrid
Maff,17133,TF,Mms19,72199,3,mouse,20211142,469804,0407:direct interaction,0018:two hybrid,biogrid
Mafg,17134,TF,Sumo2,170930,1,mouse,16738329,1108454,0915:physical association,0004:affinity chromatography technology,biogrid
Mafk,17135,TF,Kmt2d,381022,1,mouse,17707229,563978,0915:physical association,0004:affinity chromatography technology,biogrid
Matr3,17184,TF,Ago2,239528,2,mouse,22918229,EBI-9030750,0914:association,0007:anti tag coimmunoprecipitation,intact
Matr3,17184,TF,Eed,13626,2,mouse,24457600,1064926,0915:physical association,0004:affinity chromatography technology,biogrid
Matr3,17184,TF,Rnf2,19821,HC,mouse,17296600,531608,0915:physical association,0004:affinity chromatography technology,biogrid
Matr3,17184,TF,Rnf2,19821,HC,mouse,17296600,EBI-1216154,0914:association,0096:pull down,intact
Mbd1,17190,TF,Bahd1,228536,3,mouse,19666599,467924,0915:physical association,0004:affinity chromatography technology,biogrid
Mbd3,17192,TF,Hdac2,15182,HC,mouse,18454139,471886,0915:physical association,0004:affinity chromatography technology,biogrid
Mbd4,17193,TF,Usp7,252870,2,mouse,25358258,1055603,0407:direct interaction,0018:two hybrid,biogrid
Mecp2,17257,TF,Ewsr1,14030,2,mouse,20211142,469517,0407:direct interaction,0018:two hybrid,biogrid
Mecp2,17257,TF,Hdac2,15182,HC,mouse,15696166,EBI-1188796,0915:physical association,0028:cosedimentation in solution,intact
Mecp2,17257,TF,Hmgb1,15289,HC,mouse,11748221,EBI-8066469,0407:direct interaction,0096:pull down,intact
Mecp2,17257,TF,Hmgb1,15289,HC,mouse,11748221,EBI-8066651,0407:direct interaction,0084:phage display,intact
Mecp2,17257,TF,Prmt6,99890,1,mouse,21497756,632222,0915:physical association,0004:affinity chromatography technology,biogrid
Mecp2,17257,TF,Prmt6,99890,1,mouse,21497756,632223,0915:physical association,0004:affinity chromatography technology,biogrid
Mecp2,17257,TF,Sirt1,93759,HC,mouse,22677942,666196,0915:physical association,0004:affinity chromatography technology,biogrid
Mecp2,17257,TF,Sirt1,93759,HC,mouse,22677942,666197,0915:physical association,0004:affinity chromatography technology,biogrid
Mef2a,17258,TF,Hdac5,15184,HC,mouse,10737771,844850,0915:physical association,0004:affinity chromatography technology,biogrid
Mef2a,17258,TF,Hdac5,15184,HC,mouse,21233771,645287,0915:physical association,0004:affinity chromatography technology,biogrid
Mef2a,17258,TF,Hdac7,56233,1,mouse,16956611,EBI-6953590,0915:physical association,0018:two hybrid,intact
Mef2c,17260,TF,Carm1,59035,HC,mouse,11713257,503849,0407:direct interaction,0096:pull down,biogrid
Mef2c,17260,TF,Carm1,59035,HC,mouse,11713257,503851,0407:direct interaction,0018:two hybrid,biogrid
Mef2c,17260,TF,Hdac5,15184,HC,mouse,10737771,844852,0915:physical association,0004:affinity chromatography technology,biogrid
Mef2c,17260,TF,Ifrd1,15982,2,mouse,15743821,504044,0915:physical association,0004:affinity chromatography technology,biogrid
Mef2c,17260,TF,Ifrd1,15982,2,mouse,15743821,504045,0915:physical association,0004:affinity chromatography technology,biogrid
Mef2c,17260,TF,Vgll2,215031,HC,mouse,12376544,860890,0407:direct interaction,0018:two hybrid,biogrid
Mef2c,17260,TF,Vgll2,215031,HC,mouse,12376544,860891,0915:physical association,0004:affinity chromatography technology,biogrid
Mef2d,17261,TF,Hdac5,15184,HC,mouse,10737771,844854,0915:physical association,0004:affinity chromatography technology,biogrid
Mef2d,17261,TF,Hdac9,79221,HC,mouse,15102471,EBI-654251,0915:physical association,0018:two hybrid,intact
Mef2d,17261,TF,Hdac9,79221,HC,mouse,15102471,EBI-654261,0915:physical association,0018:two hybrid,intact
Meox2,17286,TF,Rnf14,56736,3,mouse,20211142,469825,0407:direct interaction,0018:two hybrid,biogrid
Mga,29808,TF,Rnf2,19821,HC,mouse,17296600,531640,0915:physical association,0004:affinity chromatography technology,biogrid
Mga,29808,TF,Rnf2,19821,HC,mouse,17296600,EBI-1216154,0914:association,0096:pull down,intact
Mga,29808,TF,Rnf2,19821,HC,mouse,22496869,668774,0915:physical association,0004:affinity chromatography technology,biogrid
Mitf,17342,TF,Hdac7,56233,1,mouse,21324898,544230,0915:physical association,0004:affinity chromatography technology,biogrid
Mitf,17342,TF,Pias3,229615,2,mouse,20211142,469827,0407:direct interaction,0018:two hybrid,biogrid
Mixl1,27217,TF,Gtf2e1,74197,3,mouse,20211142,470159,0407:direct interaction,0018:two hybrid,biogrid
Mixl1,27217,TF,Med16,216154,2,mouse,20211142,470161,0407:direct interaction,0018:two hybrid,biogrid
Mllt1,64144,TF,Btk,12229,2,mouse,11007757,818431,0915:physical association,0004:affinity chromatography technology,biogrid
Mllt1,64144,TF,Rnf2,19821,HC,mouse,17296600,531594,0915:physical association,0004:affinity chromatography technology,biogrid
Mllt3,70122,TF,Bcor,71458,HC,mouse,12776190,258625,0407:direct interaction,0018:two hybrid,biogrid
Mllt3,70122,TF,Cbx8,30951,2,mouse,11439343,715416,0915:physical association,0004:affinity chromatography technology,biogrid
Mllt3,70122,TF,Rnf2,19821,HC,mouse,24070375,904213,0407:direct interaction,0096:pull down,biogrid
Mllt3,70122,TF,Rnf2,19821,HC,mouse,24070375,904214,0915:physical association,0004:affinity chromatography technology,biogrid
Mllt4,17356,TF,Eed,13626,2,mouse,24457600,1065569,0915:physical association,0004:affinity chromatography technology,biogrid
Mlxip,208104,TF,Mtor,56717,2,mouse,25332233,1255351,0915:physical association,0004:affinity chromatography technology,biogrid
Mlxipl,58805,TF,Ogt,108155,3,mouse,21471514,633116,0915:physical association,0004:affinity chromatography technology,biogrid
Mnt,17428,TF,Sin3b,20467,HC,mouse,16103876,483705,0915:physical association,0004:affinity chromatography technology,biogrid
Msx1,17701,TF,Aes,14797,HC,mouse,16002402,725193,0915:physical association,0004:affinity chromatography technology,biogrid
Msx1,17701,TF,Aes,14797,HC,mouse,16002402,725200,0915:physical association,0004:affinity chromatography technology,biogrid
Msx1,17701,TF,Maged1,94275,HC,mouse,15272023,EBI-1801502,0407:direct interaction,0096:pull down,intact
Msx1,17701,TF,Tle4,21888,1,mouse,16002402,725197,0915:physical association,0004:affinity chromatography technology,biogrid
Msx1,17701,TF,Tle4,21888,1,mouse,16002402,725199,0915:physical association,0004:affinity chromatography technology,biogrid
Msx2,17702,TF,Maged1,94275,HC,mouse,11084035,EBI-1801371,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Msx2,17702,TF,Maged1,94275,HC,mouse,11959851,EBI-1801861,0914:association,0007:anti tag coimmunoprecipitation,intact
Msx2,17702,TF,Maged1,94275,HC,mouse,11959851,EBI-1801885,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Msx2,17702,TF,Maged1,94275,HC,mouse,15272023,EBI-1801540,0407:direct interaction,0096:pull down,intact
Msx2,17702,TF,Maged1,94275,HC,mouse,15272023,EBI-1801637,0914:association,0006:anti bait coimmunoprecipitation,intact
Mta1,116870,TF,Eed,13626,2,mouse,24457600,1064773,0915:physical association,0004:affinity chromatography technology,biogrid
Mta1,116870,TF,Hdac2,15182,HC,mouse,18454139,471884,0915:physical association,0004:affinity chromatography technology,biogrid
Mta1,116870,TF,Hdac2,15182,HC,mouse,18454139,471897,0915:physical association,0004:affinity chromatography technology,biogrid
Mta1,116870,TF,Rbbp7,245688,HC,mouse,18454139,471901,0915:physical association,0004:affinity chromatography technology,biogrid
Mta1,116870,TF,Rnf2,19821,HC,mouse,17296600,531598,0915:physical association,0004:affinity chromatography technology,biogrid
Mta1,116870,TF,Rnf2,19821,HC,mouse,17296600,EBI-1216154,0914:association,0096:pull down,intact
Mta2,23942,TF,Eed,13626,2,mouse,24457600,1064848,0915:physical association,0004:affinity chromatography technology,biogrid
Mta2,23942,TF,Hdac2,15182,HC,mouse,15920471,503212,0915:physical association,0004:affinity chromatography technology,biogrid
Mta2,23942,TF,Hdac2,15182,HC,mouse,18454139,471885,0915:physical association,0004:affinity chromatography technology,biogrid
Mta2,23942,TF,Hdac2,15182,HC,mouse,18454139,471902,0915:physical association,0004:affinity chromatography technology,biogrid
Mta2,23942,TF,Hdac2,15182,HC,mouse,24240174,EBI-9095635,0914:association,0006:anti bait coimmunoprecipitation,intact
Mta2,23942,TF,Rbbp4,19646,2,mouse,15920471,503214,0915:physical association,0004:affinity chromatography technology,biogrid
Mta2,23942,TF,Rbbp7,245688,HC,mouse,15920471,503213,0915:physical association,0004:affinity chromatography technology,biogrid
Mta2,23942,TF,Rbbp7,245688,HC,mouse,18454139,486639,0915:physical association,0004:affinity chromatography technology,biogrid
Mta3,116871,TF,Eed,13626,2,mouse,24457600,1065170,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf1,17764,TF,Rnf14,56736,3,mouse,20211142,469842,0407:direct interaction,0018:two hybrid,biogrid
Mtf2,17765,TF,Eed,13626,2,mouse,20064376,471680,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Eed,13626,2,mouse,20064376,471723,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Eed,13626,2,mouse,20064376,471731,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Eed,13626,2,mouse,20064376,471736,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Eed,13626,2,mouse,20064376,EBI-2536389,0914:association,0007:anti tag coimmunoprecipitation,intact
Mtf2,17765,TF,Eed,13626,2,mouse,20064376,EBI-2536557,0914:association,0007:anti tag coimmunoprecipitation,intact
Mtf2,17765,TF,Eed,13626,2,mouse,20064376,EBI-2536653,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Mtf2,17765,TF,Ell,13716,3,mouse,20064376,471728,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Ell,13716,3,mouse,20064376,EBI-2536389,0914:association,0007:anti tag coimmunoprecipitation,intact
Mtf2,17765,TF,Ewsr1,14030,2,mouse,20211142,469518,0407:direct interaction,0018:two hybrid,biogrid
Mtf2,17765,TF,Ice1,218333,3,mouse,20064376,471729,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Ice1,218333,3,mouse,20064376,EBI-2536389,0914:association,0007:anti tag coimmunoprecipitation,intact
Mtf2,17765,TF,Rbbp4,19646,2,mouse,20064376,471725,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Suz12,52615,HC,mouse,20064376,471724,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Suz12,52615,HC,mouse,20064376,EBI-2536389,0914:association,0007:anti tag coimmunoprecipitation,intact
Mtf2,17765,TF,Suz12,52615,HC,mouse,22438827,669467,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Suz12,52615,HC,mouse,22438827,669478,0915:physical association,0004:affinity chromatography technology,biogrid
Mtf2,17765,TF,Suz12,52615,HC,mouse,22438827,669479,0915:physical association,0004:affinity chromatography technology,biogrid
Myb,17863,TF,Nlk,18099,HC,mouse,15082531,EBI-366965,0915:physical association,0096:pull down,intact
Myb,17863,TF,Rqcd1,58184,3,mouse,15209511,824575,0407:direct interaction,0018:two hybrid,biogrid
Myb,17863,TF,Rqcd1,58184,3,mouse,15209511,824576,0407:direct interaction,0096:pull down,biogrid
Myb,17863,TF,Sumo1,22218,HC,mouse,16162816,632614,0915:physical association,0004:affinity chromatography technology,biogrid
Myb,17863,TF,Traf7,224619,HC,mouse,16162816,632611,0407:direct interaction,0096:pull down,biogrid
Myb,17863,TF,Traf7,224619,HC,mouse,16162816,632612,0915:physical association,0004:affinity chromatography technology,biogrid
Myb,17863,TF,Traf7,224619,HC,mouse,16162816,632613,0915:physical association,0004:affinity chromatography technology,biogrid
Myb,17863,TF,Traf7,224619,HC,mouse,16162816,632615,0407:direct interaction,0415:enzymatic study,biogrid
Mybl2,17865,TF,Ccnd1,12443,2,mouse,10645009,302341,0915:physical association,0004:affinity chromatography technology,biogrid
Myc,17869,TF,Brd8,78656,3,mouse,20946988,EBI-2942473,0914:association,0096:pull down,intact
Myc,17869,TF,Brd8,78656,3,mouse,20946988,EBI-2943533,0914:association,0007:anti tag coimmunoprecipitation,intact
Myc,17869,TF,Epc1,13831,3,mouse,20946988,EBI-2942473,0914:association,0096:pull down,intact
Myc,17869,TF,Epc2,227867,3,mouse,20946988,EBI-2942473,0914:association,0096:pull down,intact
Myc,17869,TF,Sirt6,50721,HC,mouse,23217706,EBI-6554854,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Myc,17869,TF,Trim32,69807,HC,mouse,19269368,558312,0915:physical association,0004:affinity chromatography technology,biogrid
Myc,17869,TF,Trim32,69807,HC,mouse,19269368,558313,0915:physical association,0004:affinity chromatography technology,biogrid
Myc,17869,TF,Trim32,69807,HC,mouse,19269368,EBI-2291980,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Myc,17869,TF,Trim32,69807,HC,mouse,19269368,EBI-2291985,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Myod1,17927,TF,Kat2b,18519,HC,mouse,11285237,262269,0915:physical association,0004:affinity chromatography technology,biogrid
Myod1,17927,TF,Kat2b,18519,HC,mouse,14749395,518247,0915:physical association,0004:affinity chromatography technology,biogrid
Myod1,17927,TF,Kat2b,18519,HC,mouse,9659901,518064,0915:physical association,0004:affinity chromatography technology,biogrid
Myod1,17927,TF,Kat2b,18519,HC,mouse,9659901,518067,0915:physical association,0004:affinity chromatography technology,biogrid
Myod1,17927,TF,Kat2b,18519,HC,mouse,9659901,518069,0407:direct interaction,0096:pull down,biogrid
Myod1,17927,TF,Map2k1,26395,3,mouse,21454680,860140,0915:physical association,0004:affinity chromatography technology,biogrid
Myod1,17927,TF,Map2k1,26395,3,mouse,21454680,860141,0407:direct interaction,0415:enzymatic study,biogrid
Myod1,17927,TF,Prmt5,27374,HC,mouse,17043109,468364,0915:physical association,0004:affinity chromatography technology,biogrid
Myod1,17927,TF,Prmt5,27374,HC,mouse,17043109,468366,0915:physical association,0004:affinity chromatography technology,biogrid
Myod1,17927,TF,Suv39h1,20937,HC,mouse,16858404,EBI-8578067,0915:physical association,0096:pull down,intact
Myod1,17927,TF,Suv39h1,20937,HC,mouse,16858404,EBI-8578335,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Myod1,17927,TF,Suv39h1,20937,HC,mouse,16858404,EBI-8578362,0915:physical association,0232:transcriptional complementation assay,intact
Myt1,17932,TF,Sin3b,20467,HC,mouse,15935060,503137,0407:direct interaction,0018:two hybrid,biogrid
Myt1,17932,TF,Sin3b,20467,HC,mouse,15935060,503139,0915:physical association,0004:affinity chromatography technology,biogrid
Myt1,17932,TF,Sin3b,20467,HC,mouse,15935060,503140,0915:physical association,0004:affinity chromatography technology,biogrid
Myt1l,17933,TF,Sin3b,20467,HC,mouse,15935060,503138,0407:direct interaction,0018:two hybrid,biogrid
Nanog,71950,TF,Bcor,71458,HC,mouse,23892456,885946,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Bcor,71458,HC,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Brd8,78656,3,mouse,23892456,885913,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Brd8,78656,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Brms1,107392,3,mouse,23892456,885858,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Brms1,107392,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Cbx1,12412,HC,mouse,21589869,677473,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Cbx3,12417,HC,mouse,23892456,885920,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Cdc73,214498,1,mouse,21589869,677408,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Cnot1,234594,3,mouse,23892456,885942,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Cnot1,234594,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Dnttip2,99480,3,mouse,21589869,677466,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Dpy30,66310,3,mouse,21589869,677488,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Eed,13626,2,mouse,21589869,677399,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Ehmt1,77683,HC,mouse,23892456,885923,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Ehmt1,77683,HC,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Ehmt2,110147,HC,mouse,23892456,885924,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Ehmt2,110147,HC,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Emsy,233545,3,mouse,23395962,1110794,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Emsy,233545,3,mouse,23892456,885984,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Gnl3,30877,2,mouse,21589869,677427,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hcfc1,15161,2,mouse,23892456,885926,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hcfc1,15161,2,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Hdac2,15182,HC,mouse,17093407,471595,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hdac2,15182,HC,mouse,17093407,EBI-2312516,0914:association,0096:pull down,intact
Nanog,71950,TF,Hdac2,15182,HC,mouse,18454139,471861,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hdac2,15182,HC,mouse,18454139,471873,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hdac2,15182,HC,mouse,18454139,471877,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hdac2,15182,HC,mouse,23395962,1110805,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hells,15201,HC,mouse,21589869,677421,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hira,15260,2,mouse,23892456,885944,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Hira,15260,2,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Jmjd1c,108829,3,mouse,23395962,1110796,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Mapk1,26413,2,mouse,24793005,1104519,0407:direct interaction,0018:two hybrid,biogrid
Nanog,71950,TF,Mapk1,26413,2,mouse,24793005,1104522,0407:direct interaction,0415:enzymatic study,biogrid
Nanog,71950,TF,Mapk1,26413,2,mouse,24793005,1104524,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Mapk3,26417,HC,mouse,24793005,1104518,0407:direct interaction,0018:two hybrid,biogrid
Nanog,71950,TF,Mapk3,26417,HC,mouse,24793005,1104520,0407:direct interaction,0415:enzymatic study,biogrid
Nanog,71950,TF,Mapk3,26417,HC,mouse,24793005,1104525,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Mbtd1,103537,3,mouse,23892456,885918,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Mbtd1,103537,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Morf4l1,21761,3,mouse,23892456,885938,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Morf4l1,21761,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Nacc1,66830,3,mouse,17093407,471588,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Nacc1,66830,3,mouse,17093407,471650,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Nacc1,66830,3,mouse,17093407,471655,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Nacc1,66830,3,mouse,21589869,677371,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Nacc1,66830,3,mouse,23395962,1110795,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Nacc1,66830,3,mouse,23892456,883128,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Nacc1,66830,3,mouse,23892456,885873,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Nacc1,66830,3,mouse,23892456,EBI-8820590,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Nacc1,66830,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Pelp1,75273,3,mouse,21589869,677424,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Pin1,23988,2,mouse,20622153,590937,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Pin1,23988,2,mouse,20622153,590938,0407:direct interaction,0096:pull down,biogrid
Nanog,71950,TF,Pin1,23988,2,mouse,20622153,590939,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Prmt5,27374,HC,mouse,21589869,677417,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Psmc1,19179,3,mouse,21589869,677369,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Psmc4,23996,3,mouse,21589869,677445,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Rbbp4,19646,2,mouse,21589869,677441,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Rbbp5,213464,3,mouse,23892456,885935,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Rbbp5,213464,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Rbbp7,245688,HC,mouse,18454139,471881,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Rbfox2,93686,2,mouse,23892456,885967,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Rbfox2,93686,2,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Rbm14,56275,3,mouse,21589869,677470,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Rnf2,19821,HC,mouse,21589869,677438,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Rnf2,19821,HC,mouse,23892456,885914,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Rnf2,19821,HC,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Ruvbl1,56505,3,mouse,21589869,677444,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Ruvbl2,20174,3,mouse,21589869,677456,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Sap130,269003,3,mouse,23892456,885860,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Sap130,269003,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Supt16,114741,3,mouse,21589869,677458,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Thoc5,107829,2,mouse,21589869,677463,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Trrap,100683,1,mouse,23395962,1110810,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Trrap,100683,1,mouse,23892456,885910,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Trrap,100683,1,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Uchl5,56207,3,mouse,23892456,885957,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Uchl5,56207,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Nanog,71950,TF,Zmym2,76007,3,mouse,17093407,471593,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Zmym2,76007,3,mouse,17093407,EBI-2312516,0914:association,0096:pull down,intact
Nanog,71950,TF,Zmym2,76007,3,mouse,23892456,885932,0915:physical association,0004:affinity chromatography technology,biogrid
Nanog,71950,TF,Zmym2,76007,3,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Ncoa1,17977,TF,Carm1,59035,HC,mouse,10381882,513652,0407:direct interaction,0096:pull down,biogrid
Ncoa1,17977,TF,Nrip1,268903,HC,mouse,15331759,658917,0407:direct interaction,0018:two hybrid,biogrid
Ncoa2,17978,TF,Carm1,59035,HC,mouse,10381882,1415235,0407:direct interaction,0018:two hybrid,biogrid
Ncoa2,17978,TF,Carm1,59035,HC,mouse,10381882,1415237,0407:direct interaction,0096:pull down,biogrid
Ncoa2,17978,TF,Carm1,59035,HC,mouse,11713257,503850,0407:direct interaction,0096:pull down,biogrid
Ncoa2,17978,TF,Carm1,59035,HC,mouse,11713257,503852,0407:direct interaction,0018:two hybrid,biogrid
